id	name_tech	name_iso	how	colors_iso	colors_intersection	opacity_isos	opacity_intersection	shape	region_id	date	adresses	nb_adresses	id_location	time	jump	duration	step	simplify	excluded_modes	buffer_radar	around	origine_screen	only_overlay	only_buffer	buffer_times	buffer_opacity	buffer_color	buffer_contour_size	export_no_tiles	export_with_tiles	export_anim	Image (théorie)	Lien drive	Liens
26_simplified_envelope_6_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	envelope	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
27_iso_continu_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	1	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
28_iso_continu_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-20	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	1	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
29_buffer_contour_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0		1	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
30_buffer_contour_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0		0	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
31_buffer_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0		1	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.0,0.0,0.0", "0.0,0.0,0.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
32_buffer_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0		0	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.0,0.0,0.0", "0.0,0.0,0.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
33_buffer_radar_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	1		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
34_buffer_radar_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	1		0	1	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
35_variation_heure_cumul_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	60,2	30	0	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
36_variation_heure_cumul_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	60,2	30	0	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
37_variation_heure_overlay_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	60,4	30	0	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
38_variation_heure_overlay_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	60,4	30	0	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
39_excluded_modes_bus_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	["Bus",]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
40_excluded_modes_bus_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	["Bus",]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
41_excluded_modes_metro_bus_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	["Metro","Bus"]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
42_excluded_modes_metro_bus_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	["Metro","Bus"]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
43_stabilite_20metres_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0	20,3	1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
44_stabilite_20metres_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0	20,3	0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
45_stabilite_200metres_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0	200,3	1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
46_stabilite_200metres_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	None	[]	0	200,3	0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
47_simplified_simplify_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	simplify	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
48_simplified_simplify_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	simplify	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
49_simplified_convex_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	convex	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
50_simplified_convex_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	convex	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
51_simplified_envelope_3_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	envelope	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
52_simplified_envelope_3_no_ori			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.5	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq"]	3		08:00	0	30	0	envelope	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
53_iso_continu_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	1	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
54_iso_continu_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-20	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	1	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
55_buffer_contour_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	0		1	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
56_buffer_contour_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	0		0	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
57_buffer_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	0		1	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.0,0.0,0.0", "0.0,0.0,0.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
58_buffer_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	0		0	0	1	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.0,0.0,0.0", "0.0,0.0,0.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
59_buffer_radar_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	1		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
60_buffer_radar_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	[]	1		0	1	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
61_variation_heure_cumul_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	60,2	30	0	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
62_variation_heure_cumul_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	60,2	30	0	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
63_variation_heure_overlay_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	60,4	30	0	None	[]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
64_variation_heure_overlay_6_no_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	60,4	30	0	None	[]	0		0	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
65_excluded_modes_bus_6_ori_no_overlay			intersection	['#440154', '#404387', '#29788E', '#22A784', '#79D151', '#FDE724']	#ff0000	0.3	0.0	poly	fr-ne	2018-07-19	["Avenue du 43e régiment d'infanterie, 59800 Lille","100 Avenue Willy Brandt, 59777 Lille","20 Rue Élisée Reclus, 59650 Villeneuve-d'Ascq","6 Chemin Charlie Parker 59650 Villeneuve-d'Ascq","10 Rue Esquermoise, 59800 Lille","36 Avenue Marx Dormoy, 59000 Lille"]	6		08:00	0	30	0	None	["Bus",]	0		1	0	0	["10,20,30", "10,20,30"]	[0.5, 0.5]	["#ff0000","#0000ff"]	["0.5,1.0,2.0", "0.5,1.0,2.0"]	.//output_png/tests//no_tiles//	.//output_png//tests//with_tiles//	.//output_png//tests//animation//			
